unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
CHD|0000313927-26-000267|nonDerivative|2026-06-10|Saligram Ravichandra Krishnamurty|M|Common Stock|12960|49.62|I,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000267,https://www.sec.gov/Archives/edgar/data/313927/000031392726000267/form4.xml,nonDerivative,2026-06-10,M,Common Stock,12960,49.62,643075.2,26612.999,I,Saligram Ravichandra Krishnamurty,Director,1,,,,SEC EDGAR
CHD|0000313927-26-000267|nonDerivative|2026-06-10|Saligram Ravichandra Krishnamurty|S|Common Stock|12960|98.00|I,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000267,https://www.sec.gov/Archives/edgar/data/313927/000031392726000267/form4.xml,nonDerivative,2026-06-10,S,Common Stock,12960,98.00,1270080.0,13652.999,I,Saligram Ravichandra Krishnamurty,Director,1,,,,SEC EDGAR
CHD|0000313927-26-000267|derivative|2026-06-10|Saligram Ravichandra Krishnamurty|M|Stock Option (right to buy)|12960|0|D,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000267,https://www.sec.gov/Archives/edgar/data/313927/000031392726000267/form4.xml,derivative,2026-06-10,M,Stock Option (right to buy),12960,0,0.0,0,D,Saligram Ravichandra Krishnamurty,Director,1,,,,SEC EDGAR
CHD|0000313927-26-000269|nonDerivative|2026-06-10|Buchert Brian D|M|Common Stock|10160|49.62|D,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000269,https://www.sec.gov/Archives/edgar/data/313927/000031392726000269/form4.xml,nonDerivative,2026-06-10,M,Common Stock,10160,49.62,504139.19999999995,11446,D,Buchert Brian D,"Officer, EVP of Strategy, M&A, and BP",,1,,"EVP of Strategy, M&A, and BP",SEC EDGAR
CHD|0000313927-26-000269|nonDerivative|2026-06-10|Buchert Brian D|S|Common Stock|10160|98.145|D,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000269,https://www.sec.gov/Archives/edgar/data/313927/000031392726000269/form4.xml,nonDerivative,2026-06-10,S,Common Stock,10160,98.145,997153.2,1286,D,Buchert Brian D,"Officer, EVP of Strategy, M&A, and BP",,1,,"EVP of Strategy, M&A, and BP",SEC EDGAR
CHD|0000313927-26-000269|derivative|2026-06-10|Buchert Brian D|M|Stock Option (right to buy)|10160|0|D,2026-06-11 14:26:13+0000,CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,4,2026-06-11,2026-06-10,0000313927-26-000269,https://www.sec.gov/Archives/edgar/data/313927/000031392726000269/form4.xml,derivative,2026-06-10,M,Stock Option (right to buy),10160,0,0.0,0,D,Buchert Brian D,"Officer, EVP of Strategy, M&A, and BP",,1,,"EVP of Strategy, M&A, and BP",SEC EDGAR
"AFL|0001104659-26-072665|nonDerivative|2026-06-09|Japan Post Holdings Co., Ltd.|S|Common Stock|7238|115.21|I",2026-06-11 14:26:13+0000,AFL,AFLAC INC,0000004977,4,2026-06-11,2026-06-09,0001104659-26-072665,https://www.sec.gov/Archives/edgar/data/4977/000110465926072665/tm2615867-10_4seq1.xml,nonDerivative,2026-06-09,S,Common Stock,7238,115.21,833889.98,51148297,I,"Japan Post Holdings Co., Ltd.",10% Owner,0,0,1,,SEC EDGAR
"AFL|0001104659-26-072665|nonDerivative|2026-06-09|Japan Post Holdings Co., Ltd.|S|Common Stock|5463|115.71|I",2026-06-11 14:26:13+0000,AFL,AFLAC INC,0000004977,4,2026-06-11,2026-06-09,0001104659-26-072665,https://www.sec.gov/Archives/edgar/data/4977/000110465926072665/tm2615867-10_4seq1.xml,nonDerivative,2026-06-09,S,Common Stock,5463,115.71,632123.73,51142834,I,"Japan Post Holdings Co., Ltd.",10% Owner,0,0,1,,SEC EDGAR
"AFL|0001104659-26-072665|nonDerivative|2026-06-09|Japan Post Holdings Co., Ltd.|S|Common Stock|99|116.51|I",2026-06-11 14:26:13+0000,AFL,AFLAC INC,0000004977,4,2026-06-11,2026-06-09,0001104659-26-072665,https://www.sec.gov/Archives/edgar/data/4977/000110465926072665/tm2615867-10_4seq1.xml,nonDerivative,2026-06-09,S,Common Stock,99,116.51,11534.49,51142735,I,"Japan Post Holdings Co., Ltd.",10% Owner,0,0,1,,SEC EDGAR
WSM|0000719955-26-000142|nonDerivative|2026-06-08|Yearout Karalyn|S|Common Stock|522|203.07|D,2026-06-11 14:26:13+0000,WSM,WILLIAMS SONOMA INC,0000719955,4,2026-06-10,2026-06-08,0000719955-26-000142,https://www.sec.gov/Archives/edgar/data/719955/000071995526000142/form4.xml,nonDerivative,2026-06-08,S,Common Stock,522,203.07,106002.54,22829,D,Yearout Karalyn,"Officer, EVP CHIEF TALENT OFFICER",,1,,EVP CHIEF TALENT OFFICER,SEC EDGAR
TTWO|0000946581-26-000053|nonDerivative|2026-06-08|Emerson Daniel P|S|Common Stock|8840|214.00|D,2026-06-11 14:26:13+0000,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,0000946581,4,2026-06-10,2026-06-08,0000946581-26-000053,https://www.sec.gov/Archives/edgar/data/946581/000094658126000053/form4.xml,nonDerivative,2026-06-08,S,Common Stock,8840,214.00,1891760.0,122828,D,Emerson Daniel P,"Officer, Chief Legal Officer",,1,,Chief Legal Officer,SEC EDGAR
TPL|0001437749-26-020099|nonDerivative|2026-06-09|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|386.62|D,2026-06-11 14:26:13+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-06-10,2026-06-09,0001437749-26-020099,https://www.sec.gov/Archives/edgar/data/1811074/000143774926020099/rdgdoc.xml,nonDerivative,2026-06-09,P,Common Stock,1,386.62,386.62,3393549,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
TJX|0001193125-26-265912|nonDerivative|2026-06-09|MEYROWITZ CAROL|S|Common Stock|55624|163.6477|D,2026-06-11 14:26:13+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-10,2026-06-09,0001193125-26-265912,https://www.sec.gov/Archives/edgar/data/109198/000119312526265912/ownership.xml,nonDerivative,2026-06-09,S,Common Stock,55624,163.6477,9102739.6648,201496,D,MEYROWITZ CAROL,Executive Chairman,true,true,false,Executive Chairman,SEC EDGAR
PNC|0001628280-26-042159|nonDerivative|2026-06-08|Overstrom Alexander E. C.|S|$5 Par Common Stock|1500|227.971|D,2026-06-11 14:26:13+0000,PNC,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676,4,2026-06-10,2026-06-08,0001628280-26-042159,https://www.sec.gov/Archives/edgar/data/713676/000162828026042159/wk-form4_1781118344.xml,nonDerivative,2026-06-08,S,$5 Par Common Stock,1500,227.971,341956.5,19620,D,Overstrom Alexander E. C.,"Officer, Executive Vice President",0,1,0,Executive Vice President,SEC EDGAR
PG|0000080424-26-000077|nonDerivative|2026-06-09|Portman Robert Jones|A|Common Stock|51|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000077,https://www.sec.gov/Archives/edgar/data/80424/000008042426000077/form4.xml,nonDerivative,2026-06-09,A,Common Stock,51,0,0.0,5155.4641,D,Portman Robert Jones,Director,1,,,,SEC EDGAR
PG|0000080424-26-000076|nonDerivative|2026-06-09|McEvoy Ashley|A|Common Stock|202|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000076,https://www.sec.gov/Archives/edgar/data/80424/000008042426000076/form4.xml,nonDerivative,2026-06-09,A,Common Stock,202,0,0.0,5986.2484,D,McEvoy Ashley,Director,1,,,,SEC EDGAR
PG|0000080424-26-000074|nonDerivative|2026-06-09|McCarthy Christine M|A|Common Stock|253|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000074,https://www.sec.gov/Archives/edgar/data/80424/000008042426000074/form4.xml,nonDerivative,2026-06-09,A,Common Stock,253,0,0.0,17512.6591,D,McCarthy Christine M,Director,1,,,,SEC EDGAR
PG|0000080424-26-000073|nonDerivative|2026-06-09|Kempczinski Christopher J|A|Common Stock|258|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000073,https://www.sec.gov/Archives/edgar/data/80424/000008042426000073/form4.xml,nonDerivative,2026-06-09,A,Common Stock,258,0,0.0,11595.5466,D,Kempczinski Christopher J,Director,1,,,,SEC EDGAR
PG|0000080424-26-000072|nonDerivative|2026-06-09|JIMENEZ JOSEPH|A|Common Stock|320|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000072,https://www.sec.gov/Archives/edgar/data/80424/000008042426000072/form4.xml,nonDerivative,2026-06-09,A,Common Stock,320,0,0.0,37016.0703,D,JIMENEZ JOSEPH,Director,1,,,,SEC EDGAR
PG|0000080424-26-000071|nonDerivative|2026-06-09|ARNOLD CRAIG|A|Common Stock|202|0|D,2026-06-11 14:26:13+0000,PG,PROCTER & GAMBLE Co,0000080424,4,2026-06-10,2026-06-09,0000080424-26-000071,https://www.sec.gov/Archives/edgar/data/80424/000008042426000071/form4.xml,nonDerivative,2026-06-09,A,Common Stock,202,0,0.0,2807.8441,D,ARNOLD CRAIG,Director,1,,,,SEC EDGAR
PFE|0001225208-26-005911|nonDerivative|2026-06-09|DAMICO JENNIFER B.|S|Common Stock|2000.0000|25.7000|D,2026-06-11 14:26:13+0000,PFE,PFIZER INC,0000078003,4,2026-06-10,2026-06-09,0001225208-26-005911,https://www.sec.gov/Archives/edgar/data/78003/000122520826005911/doc4.xml,nonDerivative,2026-06-09,S,Common Stock,2000.0000,25.7000,51400.0,31397.0000,D,DAMICO JENNIFER B.,"Officer, SVP & Controller",,1,,SVP & Controller,SEC EDGAR
NVDA|0001243821-26-000005|nonDerivative|2026-06-08|GAWEL SCOTT|A|Common Stock|45643|0|D,2026-06-11 14:26:13+0000,NVDA,NVIDIA CORP,0001045810,4,2026-06-10,2026-06-08,0001243821-26-000005,https://www.sec.gov/Archives/edgar/data/1045810/000124382126000005/wk-form4_1781125804.xml,nonDerivative,2026-06-08,A,Common Stock,45643,0,0.0,45643,D,GAWEL SCOTT,"Officer, Principal Accounting Officer",0,1,0,Principal Accounting Officer,SEC EDGAR
NVDA|0001243821-26-000005|nonDerivative|2026-06-08|GAWEL SCOTT|A|Common Stock|13866|0|D,2026-06-11 14:26:13+0000,NVDA,NVIDIA CORP,0001045810,4,2026-06-10,2026-06-08,0001243821-26-000005,https://www.sec.gov/Archives/edgar/data/1045810/000124382126000005/wk-form4_1781125804.xml,nonDerivative,2026-06-08,A,Common Stock,13866,0,0.0,59509,D,GAWEL SCOTT,"Officer, Principal Accounting Officer",0,1,0,Principal Accounting Officer,SEC EDGAR
MSFT|0000789019-26-000109|nonDerivative|2026-06-08|Numoto Takeshi|S|Common Stock|2500|412.45|D,2026-06-11 14:26:13+0000,MSFT,MICROSOFT CORP,0000789019,4,2026-06-10,2026-06-08,0000789019-26-000109,https://www.sec.gov/Archives/edgar/data/789019/000078901926000109/form4.xml,nonDerivative,2026-06-08,S,Common Stock,2500,412.45,1031125.0,51967.7595,D,Numoto Takeshi,"Officer, EVP, Chief Marketing Officer",0,1,0,"EVP, Chief Marketing Officer",SEC EDGAR
MKC|0000063754-26-000244|derivative|2026-04-27|Tapiero Jacques|J|Phantom Stock|22.598|50.40|I,2026-06-11 14:26:13+0000,MKC,MCCORMICK & CO INC,0000063754,4,2026-06-10,2026-04-27,0000063754-26-000244,https://www.sec.gov/Archives/edgar/data/63754/000006375426000244/form4.xml,derivative,2026-04-27,J,Phantom Stock,22.598,50.40,1138.9392,2395.541,I,Tapiero Jacques,Director,1,0,0,,SEC EDGAR
MKC|0000063754-26-000244|derivative|2026-06-08|Tapiero Jacques|A|Phantom Stock|210.040|47.61|I,2026-06-11 14:26:13+0000,MKC,MCCORMICK & CO INC,0000063754,4,2026-06-10,2026-04-27,0000063754-26-000244,https://www.sec.gov/Archives/edgar/data/63754/000006375426000244/form4.xml,derivative,2026-06-08,A,Phantom Stock,210.040,47.61,10000.0044,2605.581,I,Tapiero Jacques,Director,1,0,0,,SEC EDGAR
MCD|0001685800-26-000015|nonDerivative|2026-06-10|Erlinger Joseph M.|M|Common Stock|5252|157.79|D,2026-06-11 14:26:13+0000,MCD,MCDONALDS CORP,0000063908,4,2026-06-10,2026-06-10,0001685800-26-000015,https://www.sec.gov/Archives/edgar/data/63908/000168580026000015/form4.xml,nonDerivative,2026-06-10,M,Common Stock,5252,157.79,828713.08,12985.89,D,Erlinger Joseph M.,"President, McDonald's USA",,true,,"President, McDonald's USA",SEC EDGAR
MCD|0001685800-26-000015|nonDerivative|2026-06-10|Erlinger Joseph M.|S|Common Stock|5252|284.32|D,2026-06-11 14:26:13+0000,MCD,MCDONALDS CORP,0000063908,4,2026-06-10,2026-06-10,0001685800-26-000015,https://www.sec.gov/Archives/edgar/data/63908/000168580026000015/form4.xml,nonDerivative,2026-06-10,S,Common Stock,5252,284.32,1493248.64,7733.89,D,Erlinger Joseph M.,"President, McDonald's USA",,true,,"President, McDonald's USA",SEC EDGAR
MCD|0001685800-26-000015|derivative|2026-06-10|Erlinger Joseph M.|M|Options (Right to Buy)|5252|0|D,2026-06-11 14:26:13+0000,MCD,MCDONALDS CORP,0000063908,4,2026-06-10,2026-06-10,0001685800-26-000015,https://www.sec.gov/Archives/edgar/data/63908/000168580026000015/form4.xml,derivative,2026-06-10,M,Options (Right to Buy),5252,0,0.0,15757,D,Erlinger Joseph M.,"President, McDonald's USA",,true,,"President, McDonald's USA",SEC EDGAR
LULU|0001397187-26-000082|nonDerivative|2026-06-08|NEUBURGER NICOLE|F|Common Stock|55|117.55|D,2026-06-11 14:26:13+0000,LULU,lululemon athletica inc.,0001397187,4,2026-06-10,2026-06-08,0001397187-26-000082,https://www.sec.gov/Archives/edgar/data/1397187/000139718726000082/form4.xml,nonDerivative,2026-06-08,F,Common Stock,55,117.55,6465.25,19101,D,NEUBURGER NICOLE,"Officer, Chief Brand Officer",0,1,0,Chief Brand Officer,SEC EDGAR
LULU|0001397187-26-000081|nonDerivative|2026-06-08|FRANK MEGHAN|F|Common Stock|28|117.55|D,2026-06-11 14:26:13+0000,LULU,lululemon athletica inc.,0001397187,4,2026-06-10,2026-06-08,0001397187-26-000081,https://www.sec.gov/Archives/edgar/data/1397187/000139718726000081/form4.xml,nonDerivative,2026-06-08,F,Common Stock,28,117.55,3291.4,31964,D,FRANK MEGHAN,"Officer, CFO & Interim Co-CEO",0,1,0,CFO & Interim Co-CEO,SEC EDGAR
LIN|0002069183-26-000004|nonDerivative|2026-06-08|Innocenzi Stefanos|M|Ordinary Shares|4035|0|D,2026-06-11 14:26:13+0000,LIN,LINDE PLC,0001707925,4,2026-06-10,2026-06-08,0002069183-26-000004,https://www.sec.gov/Archives/edgar/data/1707925/000206918326000004/wk-form4_1781111290.xml,nonDerivative,2026-06-08,M,Ordinary Shares,4035,0,0.0,4035,D,Innocenzi Stefanos,"Officer, SVP, Linde Engineering",0,1,0,"SVP, Linde Engineering",SEC EDGAR
LIN|0002069183-26-000004|nonDerivative|2026-06-08|Innocenzi Stefanos|F|Ordinary Shares|2062|507.90|D,2026-06-11 14:26:13+0000,LIN,LINDE PLC,0001707925,4,2026-06-10,2026-06-08,0002069183-26-000004,https://www.sec.gov/Archives/edgar/data/1707925/000206918326000004/wk-form4_1781111290.xml,nonDerivative,2026-06-08,F,Ordinary Shares,2062,507.90,1047289.7999999999,1973,D,Innocenzi Stefanos,"Officer, SVP, Linde Engineering",0,1,0,"SVP, Linde Engineering",SEC EDGAR
LIN|0002069183-26-000004|derivative|2026-06-08|Innocenzi Stefanos|M|Restricted Stock Units|4035|0|D,2026-06-11 14:26:13+0000,LIN,LINDE PLC,0001707925,4,2026-06-10,2026-06-08,0002069183-26-000004,https://www.sec.gov/Archives/edgar/data/1707925/000206918326000004/wk-form4_1781111290.xml,derivative,2026-06-08,M,Restricted Stock Units,4035,0,0.0,0,D,Innocenzi Stefanos,"Officer, SVP, Linde Engineering",0,1,0,"SVP, Linde Engineering",SEC EDGAR
LH|0000920148-26-000148|nonDerivative|2026-06-08|Kyle Kathryn W|S|Common Stock|762|263.89|D,2026-06-11 14:26:13+0000,LH,LABCORP HOLDINGS INC.,0000920148,4,2026-06-10,2026-06-08,0000920148-26-000148,https://www.sec.gov/Archives/edgar/data/920148/000092014826000148/form4.xml,nonDerivative,2026-06-08,S,Common Stock,762,263.89,201084.18,3813.4574,D,Kyle Kathryn W,"Officer, EVP, Chief Legal Officer",,1,,"EVP, Chief Legal Officer",SEC EDGAR
"KO|0000021344-26-000148|nonDerivative|2026-06-08|MANN JENNIFER K|M|Common Stock, $.25 Par Value|51606|59.485|D",2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,nonDerivative,2026-06-08,M,"Common Stock, $.25 Par Value",51606,59.485,3069782.91,259006,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
"KO|0000021344-26-000148|nonDerivative|2026-06-08|MANN JENNIFER K|S|Common Stock, $.25 Par Value|51606|79.457|D",2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,nonDerivative,2026-06-08,S,"Common Stock, $.25 Par Value",51606,79.457,4100457.942,207400,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
"KO|0000021344-26-000148|nonDerivative|2026-06-08|MANN JENNIFER K|M|Common Stock, $.25 Par Value|48394|50.4383|D",2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,nonDerivative,2026-06-08,M,"Common Stock, $.25 Par Value",48394,50.4383,2440911.0902,255794,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
"KO|0000021344-26-000148|nonDerivative|2026-06-08|MANN JENNIFER K|S|Common Stock, $.25 Par Value|48394|79.4556|D",2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,nonDerivative,2026-06-08,S,"Common Stock, $.25 Par Value",48394,79.4556,3845174.3064,207400,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
KO|0000021344-26-000148|derivative|2026-06-08|MANN JENNIFER K|M|Employee Stock Option (Right to Buy)|51606|0|D,2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,derivative,2026-06-08,M,Employee Stock Option (Right to Buy),51606,0,0.0,0,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
KO|0000021344-26-000148|derivative|2026-06-08|MANN JENNIFER K|M|Employee Stock Option (Right to Buy)|48394|0|D,2026-06-11 14:26:13+0000,KO,COCA COLA CO,0000021344,4,2026-06-10,2026-06-08,0000021344-26-000148,https://www.sec.gov/Archives/edgar/data/21344/000002134426000148/form4.xml,derivative,2026-06-08,M,Employee Stock Option (Right to Buy),48394,0,0.0,18830,D,MANN JENNIFER K,"Officer, Executive Vice President",,1,,Executive Vice President,SEC EDGAR
J|0002139084-26-000004|nonDerivative|2026-06-08|Kachhela Jiten|A|Common Stock|8337|119.96|D,2026-06-11 14:26:13+0000,J,JACOBS SOLUTIONS INC.,0000052988,4,2026-06-10,2026-06-08,0002139084-26-000004,https://www.sec.gov/Archives/edgar/data/52988/000213908426000004/form4-06102026_090650.xml,nonDerivative,2026-06-08,A,Common Stock,8337,119.96,1000106.5199999999,16970,D,Kachhela Jiten,President,false,true,false,President,SEC EDGAR
IT|0000749251-26-000212|nonDerivative|2026-06-08|Serra Eileen|M|Common Stock|1744|0|D,2026-06-11 14:26:13+0000,IT,GARTNER INC,0000749251,4,2026-06-10,2026-06-08,0000749251-26-000212,https://www.sec.gov/Archives/edgar/data/749251/000074925126000212/form4.xml,nonDerivative,2026-06-08,M,Common Stock,1744,0,0.0,4076,D,Serra Eileen,Director,1,,,,SEC EDGAR
IT|0000749251-26-000212|derivative|2026-06-08|Serra Eileen|M|Restricted Stock Units|1744|0|D,2026-06-11 14:26:13+0000,IT,GARTNER INC,0000749251,4,2026-06-10,2026-06-08,0000749251-26-000212,https://www.sec.gov/Archives/edgar/data/749251/000074925126000212/form4.xml,derivative,2026-06-08,M,Restricted Stock Units,1744,0,0.0,0,D,Serra Eileen,Director,1,,,,SEC EDGAR
ISRG|0001519593-26-000010|nonDerivative|2026-06-10|Rosa David J.|M|Common Stock|1358|0.0|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-10,0001519593-26-000010,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000010/edgardoc.xml,nonDerivative,2026-06-10,M,Common Stock,1358,0.0,0.0,246567,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
ISRG|0001519593-26-000010|nonDerivative|2026-06-10|Rosa David J.|F|Common Stock|674|426.61|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-10,0001519593-26-000010,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000010/edgardoc.xml,nonDerivative,2026-06-10,F,Common Stock,674,426.61,287535.14,245893,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
ISRG|0001519593-26-000010|derivative|2026-06-10|Rosa David J.|M|Restricted Stock Units - 6-12-23|1358|0.0|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-10,0001519593-26-000010,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000010/edgardoc.xml,derivative,2026-06-10,M,Restricted Stock Units - 6-12-23,1358,0.0,0.0,1358,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
ISRG|0001561733-26-000012|nonDerivative|2026-06-10|LOEB GARY|S|Common Stock|400|424.14|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-10,0001561733-26-000012,https://www.sec.gov/Archives/edgar/data/1035267/000156173326000012/edgardoc.xml,nonDerivative,2026-06-10,S,Common Stock,400,424.14,169656.0,5720,D,LOEB GARY,"Officer, EVP & Chief Legal and Complian",0,1,0,EVP & Chief Legal and Complian,SEC EDGAR
ISRG|0002010300-26-000019|nonDerivative|2026-06-08|Brosius Mark|S|Common Stock|23|420.12|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-08,0002010300-26-000019,https://www.sec.gov/Archives/edgar/data/1035267/000201030026000019/edgardoc.xml,nonDerivative,2026-06-08,S,Common Stock,23,420.12,9662.76,1500,D,Brosius Mark,"Officer, EVP & Chief Mfg and Supply Cha",0,1,0,EVP & Chief Mfg and Supply Cha,SEC EDGAR
ISRG|0002010300-26-000019|nonDerivative|2026-06-09|Brosius Mark|S|Common Stock|23|421.13|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-08,0002010300-26-000019,https://www.sec.gov/Archives/edgar/data/1035267/000201030026000019/edgardoc.xml,nonDerivative,2026-06-09,S,Common Stock,23,421.13,9685.99,1477,D,Brosius Mark,"Officer, EVP & Chief Mfg and Supply Cha",0,1,0,EVP & Chief Mfg and Supply Cha,SEC EDGAR
ISRG|0002010300-26-000019|nonDerivative|2026-06-10|Brosius Mark|S|Common Stock|23|424.14|D,2026-06-11 14:26:13+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-06-10,2026-06-08,0002010300-26-000019,https://www.sec.gov/Archives/edgar/data/1035267/000201030026000019/edgardoc.xml,nonDerivative,2026-06-10,S,Common Stock,23,424.14,9755.22,1454,D,Brosius Mark,"Officer, EVP & Chief Mfg and Supply Cha",0,1,0,EVP & Chief Mfg and Supply Cha,SEC EDGAR
INCY|0001631248-26-000002|nonDerivative|2026-06-08|High Katherine A|A|Common Stock|1642|0|D,2026-06-11 14:26:13+0000,INCY,INCYTE CORP,0000879169,4,2026-06-10,2026-06-08,0001631248-26-000002,https://www.sec.gov/Archives/edgar/data/879169/000163124826000002/wk-form4_1781121943.xml,nonDerivative,2026-06-08,A,Common Stock,1642,0,0.0,14983,D,High Katherine A,Director,1,0,0,,SEC EDGAR
INCY|0001631248-26-000002|derivative|2026-06-08|High Katherine A|A|Non Qualfied Stock Option (right to buy)|6111|0|D,2026-06-11 14:26:13+0000,INCY,INCYTE CORP,0000879169,4,2026-06-10,2026-06-08,0001631248-26-000002,https://www.sec.gov/Archives/edgar/data/879169/000163124826000002/wk-form4_1781121943.xml,derivative,2026-06-08,A,Non Qualfied Stock Option (right to buy),6111,0,0.0,6111,D,High Katherine A,Director,1,0,0,,SEC EDGAR
INCY|0001177917-26-000011|nonDerivative|2026-06-08|HARRIGAN EDMUND|A|Common Stock|1642|0|D,2026-06-11 14:26:13+0000,INCY,INCYTE CORP,0000879169,4,2026-06-10,2026-06-08,0001177917-26-000011,https://www.sec.gov/Archives/edgar/data/879169/000117791726000011/wk-form4_1781122095.xml,nonDerivative,2026-06-08,A,Common Stock,1642,0,0.0,22764,D,HARRIGAN EDMUND,Director,1,0,0,,SEC EDGAR
INCY|0001177917-26-000011|derivative|2026-06-08|HARRIGAN EDMUND|A|Non Qualfied Stock Option (right to buy)|6111|0|D,2026-06-11 14:26:13+0000,INCY,INCYTE CORP,0000879169,4,2026-06-10,2026-06-08,0001177917-26-000011,https://www.sec.gov/Archives/edgar/data/879169/000117791726000011/wk-form4_1781122095.xml,derivative,2026-06-08,A,Non Qualfied Stock Option (right to buy),6111,0,0.0,6111,D,HARRIGAN EDMUND,Director,1,0,0,,SEC EDGAR
INCY|0001405288-26-000006|nonDerivative|2026-06-08|FOUSE JACQUALYN A|A|Common Stock|1642|0|D,2026-06-11 14:26:13+0000,INCY,INCYTE CORP,0000879169,4,2026-06-10,2026-06-08,0001405288-26-000006,https://www.sec.gov/Archives/edgar/data/879169/000140528826000006/wk-form4_1781122043.xml,nonDerivative,2026-06-08,A,Common Stock,1642,0,0.0,20968,D,FOUSE JACQUALYN A,Director,1,0,0,,SEC EDGAR
