unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
"AFL|0001104659-26-070005|nonDerivative|2026-06-01|Japan Post Holdings Co., Ltd.|S|Common Stock|8530|112.51|I",2026-06-03 18:11:01+0000,AFL,AFLAC INC,0000004977,4,2026-06-03,2026-06-01,0001104659-26-070005,https://www.sec.gov/Archives/edgar/data/4977/000110465926070005/tm2615867-4_4seq1.xml,nonDerivative,2026-06-01,S,Common Stock,8530,112.51,959710.3,51275315,I,"Japan Post Holdings Co., Ltd.",10% Owner,0,0,1,,SEC EDGAR
"AFL|0001104659-26-070005|nonDerivative|2026-06-01|Japan Post Holdings Co., Ltd.|S|Common Stock|530|112.91|I",2026-06-03 18:11:01+0000,AFL,AFLAC INC,0000004977,4,2026-06-03,2026-06-01,0001104659-26-070005,https://www.sec.gov/Archives/edgar/data/4977/000110465926070005/tm2615867-4_4seq1.xml,nonDerivative,2026-06-01,S,Common Stock,530,112.91,59842.299999999996,51274785,I,"Japan Post Holdings Co., Ltd.",10% Owner,0,0,1,,SEC EDGAR
ZBH|0001635943-26-000013|nonDerivative|2026-05-29|Yi Sang|S|Common Stock|4200|82.64|D,2026-06-03 18:11:01+0000,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",0001136869,4,2026-06-02,2026-05-29,0001635943-26-000013,https://www.sec.gov/Archives/edgar/data/1136869/000163594326000013/form4-06022026_080619.xml,nonDerivative,2026-05-29,S,Common Stock,4200,82.64,347088.0,28051,D,Yi Sang,"Group President, Asia Pacific",false,true,false,"Group President, Asia Pacific",SEC EDGAR
ZBH|0001635943-26-000013|nonDerivative|2026-05-29|Yi Sang|S|Common Stock|800|82.66|D,2026-06-03 18:11:01+0000,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",0001136869,4,2026-06-02,2026-05-29,0001635943-26-000013,https://www.sec.gov/Archives/edgar/data/1136869/000163594326000013/form4-06022026_080619.xml,nonDerivative,2026-05-29,S,Common Stock,800,82.66,66128.0,27251,D,Yi Sang,"Group President, Asia Pacific",false,true,false,"Group President, Asia Pacific",SEC EDGAR
YUM|0001041061-26-000132|nonDerivative|2026-06-01|Turner Christopher Lee|S|Common Stock|270|148.14|D,2026-06-03 18:11:01+0000,YUM,YUM BRANDS INC,0001041061,4,2026-06-02,2026-06-01,0001041061-26-000132,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000132/form4.xml,nonDerivative,2026-06-01,S,Common Stock,270,148.14,39997.799999999996,64281.66,D,Turner Christopher Lee,"Director, Officer, Chief Executive Officer",1,1,,Chief Executive Officer,SEC EDGAR
YUM|0001041061-26-000134|nonDerivative|2026-06-01|Mezvinsky Scott|M|Common Stock|483|68.00|D,2026-06-03 18:11:01+0000,YUM,YUM BRANDS INC,0001041061,4,2026-06-02,2026-06-01,0001041061-26-000134,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000134/form4.xml,nonDerivative,2026-06-01,M,Common Stock,483,68.00,32844.0,483,D,Mezvinsky Scott,"Officer, KFC Division CEO",,1,,KFC Division CEO,SEC EDGAR
YUM|0001041061-26-000134|nonDerivative|2026-06-01|Mezvinsky Scott|D|Common Stock|222|147.95|D,2026-06-03 18:11:01+0000,YUM,YUM BRANDS INC,0001041061,4,2026-06-02,2026-06-01,0001041061-26-000134,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000134/form4.xml,nonDerivative,2026-06-01,D,Common Stock,222,147.95,32844.899999999994,261,D,Mezvinsky Scott,"Officer, KFC Division CEO",,1,,KFC Division CEO,SEC EDGAR
YUM|0001041061-26-000134|nonDerivative|2026-06-01|Mezvinsky Scott|S|Common Stock|261|148.14|D,2026-06-03 18:11:01+0000,YUM,YUM BRANDS INC,0001041061,4,2026-06-02,2026-06-01,0001041061-26-000134,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000134/form4.xml,nonDerivative,2026-06-01,S,Common Stock,261,148.14,38664.53999999999,0,D,Mezvinsky Scott,"Officer, KFC Division CEO",,1,,KFC Division CEO,SEC EDGAR
YUM|0001041061-26-000134|derivative|2026-06-01|Mezvinsky Scott|M|Stock Appreciation Right|483||D,2026-06-03 18:11:01+0000,YUM,YUM BRANDS INC,0001041061,4,2026-06-02,2026-06-01,0001041061-26-000134,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000134/form4.xml,derivative,2026-06-01,M,Stock Appreciation Right,483,,,3376,D,Mezvinsky Scott,"Officer, KFC Division CEO",,1,,KFC Division CEO,SEC EDGAR
WMB|0001703388-26-000017|nonDerivative|2026-06-01|Wilson Terrance Lane|S|Common Stock|2000|71.30|D,2026-06-03 18:11:01+0000,WMB,"WILLIAMS COMPANIES, INC.",0000107263,4,2026-06-02,2026-06-01,0001703388-26-000017,https://www.sec.gov/Archives/edgar/data/107263/000170338826000017/wk-form4_1780429382.xml,nonDerivative,2026-06-01,S,Common Stock,2000,71.30,142600.0,285159,D,Wilson Terrance Lane,"Officer, SVP & General Counsel",0,1,0,SVP & General Counsel,SEC EDGAR
WDC|0001266824-26-000115|nonDerivative|2026-06-01|Gubbi Vidyadhara K|S|Common Stock|2475|556.24|D,2026-06-03 18:11:01+0000,WDC,WESTERN DIGITAL CORP,0000106040,4,2026-06-02,2026-06-01,0001266824-26-000115,https://www.sec.gov/Archives/edgar/data/106040/000126682426000115/edgardoc.xml,nonDerivative,2026-06-01,S,Common Stock,2475,556.24,1376694.0,85154,D,Gubbi Vidyadhara K,"Officer, Chief of Global Operations",0,1,0,Chief of Global Operations,SEC EDGAR
VZ|0001896468-26-000032|nonDerivative|2026-05-29|Hammock Samantha|S|Common Stock|73069|47.832|D,2026-06-03 18:11:01+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-06-02,2026-05-29,0001896468-26-000032,https://www.sec.gov/Archives/edgar/data/732712/000189646826000032/wk-form4_1780430872.xml,nonDerivative,2026-05-29,S,Common Stock,73069,47.832,3495036.408,16221,D,Hammock Samantha,"Officer, EVP & Chief HR Officer",0,1,0,EVP & Chief HR Officer,SEC EDGAR
VRTX|0000875320-26-000228|nonDerivative|2026-05-29|Bozic Carmen|S|Common Stock|1974|450|D,2026-06-03 18:11:01+0000,VRTX,VERTEX PHARMACEUTICALS INC / MA,0000875320,4,2026-06-02,2026-05-29,0000875320-26-000228,https://www.sec.gov/Archives/edgar/data/875320/000087532026000228/wk-form4_1780430661.xml,nonDerivative,2026-05-29,S,Common Stock,1974,450,888300.0,22760,D,Bozic Carmen,"Officer, EVP and CMO",0,1,0,EVP and CMO,SEC EDGAR
VICI|0001661712-26-000001|nonDerivative|2026-06-01|Pitoniak Edward Baltazar|G|Common Stock|20000|0|D,2026-06-03 18:11:01+0000,VICI,VICI PROPERTIES INC.,0001705696,4,2026-06-02,2026-06-01,0001661712-26-000001,https://www.sec.gov/Archives/edgar/data/1705696/000166171226000001/wk-form4_1780432322.xml,nonDerivative,2026-06-01,G,Common Stock,20000,0,0.0,1291210,D,Pitoniak Edward Baltazar,"Director, Officer, Chief Executive Officer",1,1,0,Chief Executive Officer,SEC EDGAR
TTWO|0000946581-26-000040|nonDerivative|2026-06-01|Srinivasan LaVerne Evans|S|Common Stock|373|229.35|D,2026-06-03 18:11:01+0000,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,0000946581,4,2026-06-02,2026-06-01,0000946581-26-000040,https://www.sec.gov/Archives/edgar/data/946581/000094658126000040/form4.xml,nonDerivative,2026-06-01,S,Common Stock,373,229.35,85547.55,8719,D,Srinivasan LaVerne Evans,Director,1,,,,SEC EDGAR
TROW|0001763507-26-000002|nonDerivative|2026-06-01|Page Sebastien|A|Common Stock|96228.00|0.00|D,2026-06-03 18:11:01+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-06-02,2026-06-01,0001763507-26-000002,https://www.sec.gov/Archives/edgar/data/1113169/000176350726000002/primarydocument.xml,nonDerivative,2026-06-01,A,Common Stock,96228.00,0.00,0.0,171855.00,D,Page Sebastien,Vice President,false,true,false,Vice President,SEC EDGAR
TPL|0001437749-26-019131|nonDerivative|2026-06-01|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|387.38|D,2026-06-03 18:11:01+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-06-02,2026-06-01,0001437749-26-019131,https://www.sec.gov/Archives/edgar/data/1811074/000143774926019131/rdgdoc.xml,nonDerivative,2026-06-01,P,Common Stock,1,387.38,387.38,3393543,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
TEL|0001225208-26-005694|nonDerivative|2026-06-01|Kroeger Shadrak W|M|Common Shares|9400.0000|93.6300|D,2026-06-03 18:11:01+0000,TEL,TE Connectivity plc,0001385157,4,2026-06-02,2026-06-01,0001225208-26-005694,https://www.sec.gov/Archives/edgar/data/1385157/000122520826005694/doc4.xml,nonDerivative,2026-06-01,M,Common Shares,9400.0000,93.6300,880122.0,35376.0000,D,Kroeger Shadrak W,"Officer, Pres., Industrial Solutions",,1,,"Pres., Industrial Solutions",SEC EDGAR
TEL|0001225208-26-005694|nonDerivative|2026-06-01|Kroeger Shadrak W|S|Common Shares|9400.0000|215.0000|D,2026-06-03 18:11:01+0000,TEL,TE Connectivity plc,0001385157,4,2026-06-02,2026-06-01,0001225208-26-005694,https://www.sec.gov/Archives/edgar/data/1385157/000122520826005694/doc4.xml,nonDerivative,2026-06-01,S,Common Shares,9400.0000,215.0000,2021000.0,25976.0000,D,Kroeger Shadrak W,"Officer, Pres., Industrial Solutions",,1,,"Pres., Industrial Solutions",SEC EDGAR
TEL|0001225208-26-005694|derivative|2026-06-01|Kroeger Shadrak W|M|Stock Option (Right to Buy)|9400.0000|0.0000|D,2026-06-03 18:11:01+0000,TEL,TE Connectivity plc,0001385157,4,2026-06-02,2026-06-01,0001225208-26-005694,https://www.sec.gov/Archives/edgar/data/1385157/000122520826005694/doc4.xml,derivative,2026-06-01,M,Stock Option (Right to Buy),9400.0000,0.0000,0.0,0.0000,D,Kroeger Shadrak W,"Officer, Pres., Industrial Solutions",,1,,"Pres., Industrial Solutions",SEC EDGAR
T|0000732717-26-000262|derivative|2026-05-29|Ubinas Luis A|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000262,https://www.sec.gov/Archives/edgar/data/732717/000073271726000262/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,72815.0975,I,Ubinas Luis A,Director,1,,,,SEC EDGAR
T|0000732717-26-000260|derivative|2026-05-29|TAYLOR CINDY B|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000260,https://www.sec.gov/Archives/edgar/data/732717/000073271726000260/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,214752.3586,I,TAYLOR CINDY B,Director,1,,,,SEC EDGAR
T|0000732717-26-000261|nonDerivative|2026-05-29|Sabrina Sanders S|A|Common Stock|132.096|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000261,https://www.sec.gov/Archives/edgar/data/732717/000073271726000261/form4.xml,nonDerivative,2026-05-29,A,Common Stock,132.096,24.80,3275.9808000000003,2095.652,I,Sabrina Sanders S,"Officer, SVP-ChiefActngOfcr&Controller",,1,,SVP-ChiefActngOfcr&Controller,SEC EDGAR
T|0000732717-26-000258|derivative|2026-05-29|ROSE MATTHEW K|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000258,https://www.sec.gov/Archives/edgar/data/732717/000073271726000258/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,347129.5158,I,ROSE MATTHEW K,Director,1,,,,SEC EDGAR
T|0000732717-26-000259|nonDerivative|2026-05-29|McElfresh Jeffery S.|A|Common Stock|504.032|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000259,https://www.sec.gov/Archives/edgar/data/732717/000073271726000259/form4.xml,nonDerivative,2026-05-29,A,Common Stock,504.032,24.80,12499.9936,179733.83,I,McElfresh Jeffery S.,"Officer, Chief Operating Officer",,1,,Chief Operating Officer,SEC EDGAR
T|0000732717-26-000255|derivative|2026-05-29|MOONEY BETH E|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000255,https://www.sec.gov/Archives/edgar/data/732717/000073271726000255/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,196066.6252,I,MOONEY BETH E,Director,1,,,,SEC EDGAR
T|0000732717-26-000254|derivative|2026-05-29|MCCALLISTER MICHAEL B|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000254,https://www.sec.gov/Archives/edgar/data/732717/000073271726000254/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,165354.9685,I,MCCALLISTER MICHAEL B,Director,1,,,,SEC EDGAR
T|0000732717-26-000253|derivative|2026-05-29|MAYER MARISSA A|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000253,https://www.sec.gov/Archives/edgar/data/732717/000073271726000253/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,38758.595,I,MAYER MARISSA A,Director,1,,,,SEC EDGAR
T|0000732717-26-000257|nonDerivative|2026-05-29|Lee Lori M|A|Common Stock|226.452|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000257,https://www.sec.gov/Archives/edgar/data/732717/000073271726000257/form4.xml,nonDerivative,2026-05-29,A,Common Stock,226.452,24.80,5616.0096,9009.961,I,Lee Lori M,"Officer, Global Mktg Ofr & SEVP Intl",,1,,Global Mktg Ofr & SEVP Intl,SEC EDGAR
T|0000732717-26-000252|derivative|2026-05-29|LUCZO STEPHEN J|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000252,https://www.sec.gov/Archives/edgar/data/732717/000073271726000252/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,136985.2,I,LUCZO STEPHEN J,Director,1,,,,SEC EDGAR
T|0000732717-26-000251|derivative|2026-05-29|Kennard William E|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000251,https://www.sec.gov/Archives/edgar/data/732717/000073271726000251/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,144758.5119,I,Kennard William E,Director,1,,,,SEC EDGAR
T|0000732717-26-000250|derivative|2026-05-29|Grier Kelly J|A|Deferred Stock Units|9274.1935|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000250,https://www.sec.gov/Archives/edgar/data/732717/000073271726000250/form4.xml,derivative,2026-05-29,A,Deferred Stock Units,9274.1935,24.80,229999.9988,14917.1822,I,Grier Kelly J,Director,1,,,,SEC EDGAR
T|0000732717-26-000256|nonDerivative|2026-05-29|Desroches Pascal|A|Common Stock|1629.704|24.80|I,2026-06-03 18:11:01+0000,T,AT&T INC.,0000732717,4,2026-06-02,2026-05-29,0000732717-26-000256,https://www.sec.gov/Archives/edgar/data/732717/000073271726000256/form4.xml,nonDerivative,2026-05-29,A,Common Stock,1629.704,24.80,40416.6592,128778.879,I,Desroches Pascal,"Officer, Sr. Exec VP and CFO",,1,,Sr. Exec VP and CFO,SEC EDGAR
SYK|0001886430-26-000009|nonDerivative|2026-06-01|Stiles Spencer S|G|Common Stock|1607|0|D,2026-06-03 18:11:01+0000,SYK,STRYKER CORP,0000310764,4,2026-06-02,2026-06-01,0001886430-26-000009,https://www.sec.gov/Archives/edgar/data/310764/000188643026000009/wk-form4_1780431839.xml,nonDerivative,2026-06-01,G,Common Stock,1607,0,0.0,76027,D,Stiles Spencer S,"Officer, President and COO",0,1,0,President and COO,SEC EDGAR
STX|0001137789-26-000117|nonDerivative|2026-06-01|MOSLEY WILLIAM D|S|Ordinary Shares|320|916.775|D,2026-06-03 18:11:01+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-02,2026-06-01,0001137789-26-000117,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000117/wk-form4_1780435008.xml,nonDerivative,2026-06-01,S,Ordinary Shares,320,916.775,293368.0,337051,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000117|nonDerivative|2026-06-01|MOSLEY WILLIAM D|S|Ordinary Shares|480|918.7488|D,2026-06-03 18:11:01+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-02,2026-06-01,0001137789-26-000117,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000117/wk-form4_1780435008.xml,nonDerivative,2026-06-01,S,Ordinary Shares,480,918.7488,440999.424,336571,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000117|nonDerivative|2026-06-01|MOSLEY WILLIAM D|S|Ordinary Shares|1691|919.6229|D,2026-06-03 18:11:01+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-02,2026-06-01,0001137789-26-000117,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000117/wk-form4_1780435008.xml,nonDerivative,2026-06-01,S,Ordinary Shares,1691,919.6229,1555082.3239,334880,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
